Nr.|Codice Fiscale|Importo contributo
3413|91401670376|2200.0
3414|91400230370|4585.6
3415|91399520377|4704.0
3416|91392460373|4611.2
3417|91389990374|4544.0
3418|91382770377|4630.4
3419|91379210379|4630.4
3420|91378460371|6870.4
3421|91365770378|5116.8
3422|91354790379|4723.2
3423|91345960370|4435.2
3424|91341260379|4508.8
3425|91338760373|5187.2
3426|91338280372|4947.2
3427|91337560378|4540.8
3428|91336890370|2728.0
3429|91326360376|5091.2
3430|91318280376|11379.2
3431|91312660375|5196.8
3432|91305060377|5817.6
3433|91301380373|5353.6
3434|91299430370|4451.2
3435|91298080374|4918.4
3436|91295050370|4729.6
3437|91281650373|4499.2
3438|91274360378|3520.0
3439|91270130379|4665.6
3440|91263140377|4748.8
3441|91238140379|4428.8
3442|91232640374|4460.8
3443|91186620372|4508.8
3444|91183770352|4617.6
3445|91181250357|5040.0
3446|91180100371|4457.6
3447|91178030408|4681.6
3448|91177940375|4748.8
3449|91176100401|5148.8
3450|91172370594|4537.6
3451|91171910358|4444.8
3452|91171660359|4403.2
3453|91171250409|5744.0
3454|91169940359|5942.4
3455|91169900593|4944.0
3456|91166970409|5286.4
3457|91166130590|4643.2
3458|91166110402|5638.4
3459|91164640681|4451.2
3460|91163950354|5190.4
3461|91163110595|5606.4
3462|91162680598|4428.8
3463|91162420599|4400.0
3464|91161890685|4412.8
3465|91161400592|4608.0
3466|91161230593|4544.0
3467|91160320353|4976.0
3468|91160200688|4483.2
3469|91156540592|4857.6
3470|91156020405|4736.0
3471|91156000373|5011.2
3472|91155910689|4707.2
3473|91155680597|3960.0
3474|91155560591|4547.2
3475|91154910599|4492.8
3476|91154670599|4844.8
3477|91154480593|4470.4
3478|91154220684|4451.2
3479|91153940688|2200.0
3480|91153460356|3872.0
3481|91153390595|4736.0
3482|91152640354|4790.4
3483|91151200598|5126.4
3484|91150670684|2376.0
3485|91150130598|4652.8
3486|91149510686|4662.4
3487|91147830359|4870.4
3488|91147740681|4784.0
3489|91147440597|4608.0
3490|91147240591|4608.0
3491|91147150683|1936.0
3492|91147110596|4515.2
3493|91146800684|2816.0
3494|91146400592|1760.0
3495|91146150593|6176.0
3496|91145930599|4928.0
3497|91145700596|1760.0
3498|91145600598|3432.0
3499|91145030689|4531.2
3500|91144800686|4720.0
3501|91144720355|5001.6
3502|91144640595|4937.6
3503|91144100681|4758.4
3504|91143530599|4428.8
3505|91142570158|4838.4
3506|91142550598|4953.6
3507|91142240596|4480.0
3508|91142160687|4627.2
3509|91141870724|2024.0
3510|91141800721|3432.0
3511|91141480151|5708.8
3512|91138820682|4483.2
3513|91138650154|5097.6
3514|91138540157|5056.0
3515|91138360358|5849.6
3516|91137780598|5318.4
3517|91137620729|4742.4
3518|91137580725|6112.0
3519|91137020599|4931.2
3520|91136670683|4521.6
3521|91136290680|4979.2
3522|91136230595|4732.8
3523|91135360401|5113.6
3524|91135250685|3960.0
3525|91135130598|4441.6
3526|91135090685|3608.0
3527|91134320596|4838.4
3528|91134030724|2200.0
3529|91133900596|5740.8
3530|91133610724|4646.4
3531|91132460683|4419.2
3532|91132070680|5033.6
3533|91131540683|4950.4
3534|91131140153|4764.8
3535|91130660680|4947.2
3536|91130450728|4579.2
3537|91130070591|5686.4
3538|91129180724|4659.2
3539|91129070727|4502.4
3540|91128030409|4505.6
3541|91125300680|6204.8
3542|91124900407|1760.0
3543|91124860593|4457.6
3544|91124100339|5401.6
3545|91123980590|4544.0
3546|91123820408|4998.4
3547|91123230681|4444.8
3548|91122520728|4793.6
3549|91122020596|4636.8
3550|91121140684|2992.0
3551|91120830723|5689.6
3552|91120130355|4780.8
3553|91119750726|2728.0
3554|91119630407|4582.4
3555|91119190725|4499.2
3556|91118680593|4531.2
3557|91118260594|4611.2
3558|91117730332|4473.6
3559|91117280726|4796.8
3560|91116380683|3168.0
3561|91116100354|4937.6
3562|91114690158|8041.6
3563|91114630725|3520.0
3564|91114490682|4972.8
3565|91113170590|4451.2
3566|91112480339|4761.6
3567|91112140594|4432.0
3568|91110800157|5475.2
3569|91110420683|4828.8
3570|91109850593|4627.2
3571|91108550723|4476.8
3572|91107730722|3520.0
3573|91107690330|4928.0
3574|91107480682|5056.0
3575|91106960684|10812.8
3576|91105860596|4966.4
3577|91100780682|4608.0
3578|91099610353|5414.4
3579|91099460932|5772.8
3580|91099070335|5164.8
3581|91098260119|5001.6
3582|91098230682|4611.2
3583|91098100406|4451.2
3584|91096860720|4998.4
3585|91095030119|4841.6
3586|91094950747|5046.4
3587|91094940748|4502.4
3588|91094460150|4985.6
3589|91094160743|4496.0
3590|91093740115|5014.4
3591|91093630118|4425.6
3592|91093510930|5315.2
3593|91093460748|4883.2
3594|91093320934|4563.2
3595|91093310745|4432.0
3596|91093010741|4707.2
3597|91092940112|4312.0
3598|91092890747|4480.0
3599|91092790749|4441.6
3600|91091760115|4985.6
3601|91091120740|3608.0
3602|91091000405|4496.0
3603|91090860742|4136.0
3604|91090660936|4588.8
3605|91090160937|4438.4
3606|91090120683|5708.8
3607|91090040741|5772.8
3608|91089460595|5216.0
3609|91089360746|4579.2
3610|91088950745|4742.4
3611|91088600746|4870.4
3612|91088420749|4470.4
3613|91088360598|4617.6
3614|91087690748|5798.4
3615|91087130331|6425.6
3616|91086780748|4576.0
3617|91086350930|5344.0
3618|91086310934|5795.2
3619|91086300745|1848.0
3620|91086260725|4608.0
3621|91086060745|4608.0
3622|91084810356|6128.0
3623|91083570555|6761.6
3624|91083460559|5155.2
3625|91082220350|5244.8
3626|91081860727|4544.0
3627|91081330721|4544.0
3628|91081200155|6355.2
3629|91081170937|4438.4
3630|91080890584|4521.6
3631|91080760746|4432.0
3632|91080600744|4560.0
3633|91080330581|5916.8
3634|91080250557|4457.6
3635|91080130551|3960.0
3636|91080090938|5116.8
3637|91079890553|4425.6
3638|91079840582|5939.2
3639|91079780747|4684.8
3640|91079740550|4312.0
3641|91079710553|4892.8
3642|91079670740|4656.0
3643|91079200589|4716.8
3644|91079150743|4704.0
3645|91079130729|3256.0
3646|91078930335|13792.0
3647|91078720553|4136.0
3648|91078580551|5052.8
3649|91078290334|5011.2
3650|91077960077|6784.0
3651|91077910072|4601.6
3652|91077700747|4646.4
3653|91077240124|2728.0
3654|91077000585|5712.0
3655|91076870129|5094.4
3656|91076610749|3344.0
3657|91076520930|6896.0
3658|91076340743|4899.2
3659|91076340586|4460.8
3660|91076130359|4553.6
3661|91076050557|4976.0
3662|91075880681|4934.4
3663|91075450584|5625.6
3664|91074940932|5936.0
3665|91074770594|5017.6
3666|91074130120|4796.8
3667|91073980558|4508.8
3668|91073690587|5760.0
3669|91073670555|4409.6
3670|91073600743|4553.6
3671|91073520743|4656.0
3672|91073450586|4620.8
3673|91073380585|4537.6
3674|91073370685|3432.0
3675|91072040073|4451.2
3676|91071910110|5824.0
3677|91071480122|7795.2
3678|91071010119|4771.2
3679|91070620744|4745.6
3680|91069840725|2200.0
3681|91069700747|4544.0
3682|91069570124|5113.6
3683|91069450749|4505.6
3684|91069180122|4944.0
3685|91069040748|4665.6
3686|91068440931|4710.4
3687|91067750124|6566.4
3688|91067460864|5811.2
3689|91067140797|4672.0
3690|91067090588|5126.4
3691|91066970749|5584.0
3692|91066960740|4480.0
3693|91066810747|5510.4
3694|91066620864|4502.4
3695|91066560359|6435.2
3696|91066070219|4451.2
3697|91065650862|4312.0
3698|91065460122|2024.0
3699|91065010687|4572.8
3700|91064610123|4944.0
3701|91064500860|4681.6
3702|91064190126|4697.6
3703|91064150864|5686.4
3704|91064050650|4476.8
3705|91063630791|4435.2
3706|91062820583|4908.8
3707|91062360580|4691.2
3708|91062350656|2288.0
3709|91062100127|4473.6
3710|91061950464|4876.8
3711|91061700869|4480.0
3712|91061510862|4480.0
3713|91061430905|3608.0
3714|91061210463|4419.2
3715|91060660114|5452.8
3716|91060360905|4428.8
3717|91059780865|4790.4
3718|91059710797|4560.0
3719|91059590686|4953.6
3720|91059550748|2112.0
3721|91059420934|4889.6
3722|91059130863|4950.4
3723|91058800656|4419.2
3724|91058080861|1760.0
3725|91058010793|4489.6
3726|91057960865|4400.0
3727|91057960741|4627.2
3728|91057860792|4540.8
3729|91057430794|4448.0
3730|91057410689|4489.6
3731|91057340795|1936.0
3732|91057340654|5014.4
3733|91057330598|5280.0
3734|91057230673|4572.8
3735|91056820706|4662.4
3736|91056430795|4438.4
3737|91056110793|4793.6
3738|91056050114|4560.0
3739|91055800741|4617.6
3740|91055750581|4614.4
3741|91055710650|4406.4
3742|91055670672|3432.0
3743|91055600463|4944.0
3744|91055540743|4729.6
3745|91055500465|4496.0
3746|91055110901|5190.4
3747|91054770861|4691.2
3748|91054770127|4409.6
3749|91054710701|5193.6
3750|91054500706|4710.4
3751|91054390462|4422.4
3752|91054290704|4822.4
3753|91054240675|2552.0
3754|91054180863|4832.0
3755|91054180798|4537.6
3756|91053380795|4499.2
3757|91053130588|2992.0
3758|91052990677|4136.0
3759|91052900247|4518.4
3760|91052870796|4630.4
3761|91052750469|5059.2
3762|91052740650|4604.8
3763|91052430930|4444.8
3764|91052400123|5728.0
3765|91052320727|5696.0
3766|91052300547|4412.8
3767|91052270674|5552.0
3768|91052210167|4652.8
3769|91052160248|2728.0
3770|91052010542|2904.0
3771|91051850245|3256.0
3772|91051710084|4518.4
3773|91051610540|3784.0
3774|91051150075|5440.0
3775|91050970705|4419.2
3776|91050940245|4588.8
3777|91050900652|5724.8
3778|91050790657|4492.8
3779|91050430403|4988.8
3780|91050290468|4704.0
3781|91050120863|4816.0
3782|91050070795|3256.0
3783|91050010544|2464.0
3784|91049940744|5241.6
3785|91049700700|1760.0
3786|91049620700|4896.0
3787|91049330359|4928.0
3788|91049320707|4476.8
3789|91049110488|4560.0
3790|91049010548|4473.6
3791|91048690654|4611.2
3792|91048530744|4617.6
3793|91048260862|4528.0
3794|91048190705|4470.4
3795|91048130909|4438.4
3796|91047970123|5046.4
3797|91047950745|4515.2
3798|91047900484|4540.8
3799|91047890792|5001.6
3800|91047890248|4758.4
3801|91047220073|4451.2
3802|91046930672|4416.0
3803|91046440862|4508.8
3804|91046400262|4992.0
3805|91046110580|6726.4
3806|91045590444|4656.0
3807|91045250080|4688.0
3808|91045120747|3960.0
3809|91045120481|4576.0
3810|91044970241|4496.0
3811|91044890480|2112.0
3812|91044760790|2112.0
3813|91044510088|4752.0
3814|91044460102|4136.0
3815|91043990489|6035.2
3816|91043970127|1848.0
3817|91043960318|4409.6
3818|91043950541|4403.2
3819|91043900587|4438.4
3820|91043830792|4435.2
3821|91043790558|4726.4
3822|91043690311|3168.0
3823|91043450195|4707.2
3824|91043430551|4451.2
3825|91043010866|4678.4
3826|91042980556|4870.4
3827|91042780675|5913.6
3828|91042490549|4467.2
3829|91042450261|4528.0
3830|91042250349|4560.0
3831|91042180348|2112.0
3832|91042060813|2200.0
3833|91041940163|4563.2
3834|91041880484|4448.0
3835|91041750349|4521.6
3836|91041620443|4512.0
3837|91041470542|4617.6
3838|91041300798|4403.2
3839|91041150672|4464.0
3840|91041030908|4412.8
3841|91040940347|4486.4
3842|91040910795|5091.2
3843|91040430901|4582.4
3844|91040400706|4467.2
3845|91040400680|4643.2
3846|91040270463|3872.0
3847|91040120817|4428.8
3848|91040110487|2904.0
3849|91040100744|4643.2
3850|91040070483|4412.8
3851|91039560908|4659.2
3852|91039410815|3432.0
3853|91038640818|5676.8
3854|91038540125|3168.0
3855|91038470190|4659.2
3856|91038340930|4048.0
3857|91038240247|4700.8
3858|91038130901|5628.8
3859|91038040266|4854.4
3860|91037800744|4969.6
3861|91037410791|4624.0
3862|91037400156|4614.4
3863|91037300075|5436.8
3864|91036920816|4755.2
3865|91036920196|5577.6
3866|91036850807|5331.2
3867|91036630464|4614.4
3868|91036470440|4758.4
3869|91036300795|2024.0
3870|91036220316|5302.4
3871|91036140084|4547.2
3872|91036030087|5692.8
3873|91035860310|2112.0
3874|91035660249|5769.6
3875|91035250744|4550.4
3876|91035240471|4624.0
3877|91035180545|4668.8
3878|91035080471|1848.0
3879|91034820810|3784.0
3880|91034730803|4745.6
3881|91034550359|4489.6
3882|91034390061|3608.0
3883|91034360379|5638.4
3884|91034250448|2904.0
3885|91034040179|5459.2
3886|91033960815|5254.4
3887|91033960708|4460.8
3888|91033680199|4665.6
3889|91033670810|4681.6
3890|91033580746|5052.8
3891|91033500801|4412.8
3892|91033490805|5110.4
3893|91033030874|4620.8
3894|91032640657|4312.0
3895|91032590670|4419.2
3896|91032570805|4489.6
3897|91032450701|4444.8
3898|91032420688|4521.6
3899|91032370065|2816.0
3900|91032290198|5628.8
3901|91032220013|4614.4
3902|91031970808|3344.0
3903|91031750473|5411.2
3904|91031730608|4726.4
3905|91031710600|4694.4
3906|91031380867|4697.6
3907|91031100018|4438.4
3908|91031040453|3256.0
3909|91030900608|3256.0
3910|91030640808|4707.2
3911|91030360043|4441.6
3912|91030260805|4489.6
3913|91030250608|4400.0
3914|91030210198|4681.6
3915|91030190010|4640.0
3916|91030160179|4403.2
3917|91030030554|4665.6
3918|91029980603|4774.4
3919|91029940920|5052.8
3920|91029730289|5936.0
3921|91029470654|4720.0
3922|91029330403|2728.0
3923|91029290805|4136.0
3924|91029250163|4604.8
3925|91029240040|4787.2
3926|91029220158|4710.4
3927|91028900602|4556.8
3928|91028820602|4451.2
3929|91028800745|4553.6
3930|91028650926|4713.6
3931|91028560554|5024.0
3932|91028420924|4848.0
3933|91027970242|5110.4
3934|91027880920|4476.8
3935|91027810521|4784.0
3936|91027640928|4646.4
3937|91027610194|1936.0
3938|91027590123|4972.8
3939|91027570331|4870.4
3940|91027450740|4777.6
3941|91027450609|5120.0
3942|91027320927|5414.4
3943|91027150803|5212.8
3944|91027000602|4572.8
3945|91026970607|4700.8
3946|91026920339|4864.0
3947|91026820521|6185.6
3948|91026620525|4697.6
3949|91026590603|4572.8
3950|91026480078|4534.4
3951|91026200609|2640.0
3952|91026120807|4608.0
3953|91026050715|2024.0
3954|91025940742|4748.8
3955|91025730929|4790.4
3956|91025620344|4480.0
3957|91025460527|4489.6
3958|91025040535|5136.0
3959|91024970047|4800.0
3960|91024870528|4406.4
3961|91024750928|5260.8
3962|91024700741|4924.8
3963|91024700279|3960.0
3964|91024680927|4662.4
3965|91024640871|2992.0
3966|91024530718|4505.6
3967|91024520230|7667.2
3968|91024290537|4582.4
3969|91024280231|4729.6
3970|91024260688|5475.2
3971|91024180522|4547.2
3972|91024120593|4665.6
3973|91023900276|4880.0
3974|91023810806|3608.0
3975|91023650236|4905.6
3976|91023580938|5894.4
3977|91023450678|5129.6
3978|91023320657|4400.0
3979|91023290710|2024.0
3980|91023240525|4422.4
3981|91023170060|4508.8
3982|91023080012|4796.8
3983|91023000275|4742.4
3984|91022790710|4312.0
3985|91022790413|1936.0
3986|91022760341|4883.2
3987|91022650922|4454.4
3988|91022650013|4652.8
3989|91022600414|4425.6
3990|91022540230|4819.2
3991|91022270606|4473.6
3992|91022030018|4518.4
3993|91021950711|4553.6
3994|91021920755|4713.6
3995|91021870240|4880.0
3996|91021800031|2904.0
3997|91021620702|4640.0
3998|91021620124|4403.2
3999|91021580880|4499.2
4000|91021510887|2288.0
4001|91021350193|4656.0
4002|91021260038|4656.0
4003|91021240451|4406.4
4004|91021170708|4966.4
4005|91021020754|4860.8
4006|91020990023|4604.8
4007|91020790712|3344.0
4008|91020610456|5148.8
4009|91020490370|8278.4
4010|91020470034|3432.0
4011|91020430582|4438.4
4012|91020350350|2024.0
4013|91020040035|4697.6
4014|91020030903|4572.8
4015|91020030432|4940.8
4016|91020020037|4419.2
4017|91019910396|4956.8
4018|91019880037|3872.0
4019|91019840155|4451.2
4020|91019830743|4784.0
4021|91019670552|4752.0
4022|91019590503|5158.4
4023|91019370807|4905.6
4024|91019090413|4419.2
4025|91019040871|4787.2
4026|91019040384|4902.4
4027|91018920883|4460.8
4028|91018860865|3872.0
4029|91018780873|4312.0
4030|91018600592|5603.2
4031|91018470863|1848.0
4032|91018450923|5696.0
4033|91018380385|4595.2
4034|91018350925|4521.6
4035|91018240357|4460.8
4036|91018120526|4649.6
4037|91017940023|4560.0
4038|91017880229|5312.0
4039|91017680892|6684.8
4040|91017610790|4508.8
4041|91017570861|4432.0
4042|91017250902|4524.8
4043|91017230177|4489.6
4044|91017120030|6009.6
4045|91017010272|4672.0
4046|91016960881|4704.0
4047|91016760885|4454.4
4048|91016680885|3256.0
4049|91016680760|4659.2
4050|91016550914|5331.2
4051|91016480765|4784.0
4052|91016430885|4419.2
4053|91016410929|5046.4
4054|91016200908|4544.0
4055|91016180886|4451.2
4056|91016170176|4476.8
4057|91016100553|5036.8
4058|91015900870|4454.4
4059|91015790263|4633.6
4060|91015770919|5574.4
4061|91015770760|4502.4
4062|91015640476|4796.8
4063|91015580482|4761.6
4064|91015570889|4048.0
4065|91015530271|4560.0
4066|91015510919|4668.8
4067|91015470866|4736.0
4068|91015350043|4924.8
4069|91015340283|4803.2
4070|91015320871|4953.6
4071|91015320483|4566.4
4072|91015150914|4812.8
4073|91015130767|4406.4
4074|91015080939|4473.6
4075|91014880891|4419.2
4076|91014820889|4432.0
4077|91014820202|6758.4
4078|91014690266|4713.6
4079|91014680499|4406.4
4080|91014550635|4534.4
4081|91014550205|4528.0
4082|91014490030|5641.6
4083|91014480924|4467.2
4084|91014340755|2288.0
4085|91014260698|4460.8
4086|91014190754|5088.0
4087|91014160393|4547.2
4088|91014110232|4598.4
4089|91014030893|4422.4
4090|91013850317|6227.2
4091|91013740054|5276.8
4092|91013710768|4403.2
4093|91013580690|4947.2
4094|91013370688|3432.0
4095|91013020481|4588.8
4096|91013010888|2816.0
4097|91012480769|4700.8
4098|91012400015|5392.0
4099|91012250790|4454.4
4100|91012160692|4566.4
4101|91011980033|4569.6
4102|91011890695|5824.0
4103|91011690418|4928.0
4104|91011640587|5014.4
4105|91011500013|5116.8
4106|91011340063|6150.4
4107|91011260766|3168.0
4108|91011170684|4556.8
4109|91011100822|3696.0
4110|91010950474|4499.2
4111|91010640802|3080.0
4112|91010480829|4627.2
4113|91010400819|4441.6
4114|91010350295|4528.0
4115|91010340700|5100.8
4116|91010310265|10262.4
4117|91010210515|4464.0
4118|91010210358|4960.0
4119|91009990697|3256.0
4120|91009800540|5177.6
4121|91009800235|4636.8
4122|91009770933|4870.4
4123|91009540039|4796.8
4124|91009350512|4803.2
4125|91009250936|4940.8
4126|91009250209|2200.0
4127|91009160754|4464.0
4128|91008880337|5276.8
4129|91008770611|4496.0
4130|91008600404|4899.2
4131|91008500596|3256.0
4132|91008420811|4857.6
4133|91008420241|4496.0
4134|91008390931|3960.0
4135|91008330812|5376.0
4136|91008220518|4502.4
4137|91008130865|4489.6
